momentum_short_window,momentum_long_window,trend_window,momentum_threshold,base_floor,score,discarded,recent_6m_calmar,recent_6m_maxdd,recent_6m_annret,recent_6m_excess_ret,recent_6m_dd_excess,recent_1y_calmar,recent_1y_maxdd,recent_1y_annret,recent_1y_excess_ret,recent_1y_dd_excess,full_pre_cutoff_calmar,full_pre_cutoff_maxdd,full_pre_cutoff_annret,full_pre_cutoff_excess_ret,full_pre_cutoff_dd_excess
10,60,30,0.01,0.7,-inf,recent_6m 跑输 ETF -13.68pp 超过容忍带 -5.0pp,8.83,-0.1143,1.0094,-0.13678181818181812,-0.004039529120198296,8.83,-0.1143,1.0094,-0.13678181818181812,-0.004039529120198296,8.83,-0.1143,1.0094,-0.13678181818181812,-0.004039529120198296
10,60,30,0.02,0.5,-inf,recent_6m 跑输 ETF -20.45pp 超过容忍带 -5.0pp,6.7,-0.1197,0.8026000000000001,-0.204481818181818,0.0013604708798017062,6.7,-0.1197,0.8026000000000001,-0.204481818181818,0.0013604708798017062,6.7,-0.1197,0.8026000000000001,-0.204481818181818,0.0013604708798017062
15,40,40,0.01,0.3,-inf,recent_6m 跑输 ETF -15.17pp 超过容忍带 -5.0pp,9.53,-0.10099999999999999,0.9628,-0.15168181818181803,-0.017339529120198302,9.53,-0.10099999999999999,0.9628,-0.15168181818181803,-0.017339529120198302,9.53,-0.10099999999999999,0.9628,-0.15168181818181803,-0.017339529120198302
10,60,30,0.02,0.7,-inf,recent_6m 跑输 ETF -13.65pp 超过容忍带 -5.0pp,9.1,-0.111,1.0103,-0.13648181818181815,-0.007339529120198293,9.1,-0.111,1.0103,-0.13648181818181815,-0.007339529120198293,9.1,-0.111,1.0103,-0.13648181818181815,-0.007339529120198293
15,30,40,0.01,0.3,-inf,recent_6m 跑输 ETF -13.11pp 超过容忍带 -5.0pp,10.76,-0.0955,1.0272,-0.13108181818181808,-0.022839529120198293,10.76,-0.0955,1.0272,-0.13108181818181808,-0.022839529120198293,10.76,-0.0955,1.0272,-0.13108181818181808,-0.022839529120198293
15,30,40,0.01,0.5,-inf,recent_6m 跑输 ETF -10.05pp 超过容忍带 -5.0pp,11.54,-0.0975,1.1251,-0.10048181818181812,-0.02083952912019829,11.54,-0.0975,1.1251,-0.10048181818181812,-0.02083952912019829,11.54,-0.0975,1.1251,-0.10048181818181812,-0.02083952912019829
15,30,40,0.01,0.7,-inf,recent_6m 跑输 ETF -6.89pp 超过容忍带 -5.0pp,12.33,-0.09970000000000001,1.2286,-0.06888181818181804,-0.018639529120198284,12.33,-0.09970000000000001,1.2286,-0.06888181818181804,-0.018639529120198284,12.33,-0.09970000000000001,1.2286,-0.06888181818181804,-0.018639529120198284
15,30,40,0.02,0.3,-inf,recent_6m 跑输 ETF -11.57pp 超过容忍带 -5.0pp,12.63,-0.0852,1.0762,-0.115681818181818,-0.0331395291201983,12.63,-0.0852,1.0762,-0.115681818181818,-0.0331395291201983,12.63,-0.0852,1.0762,-0.115681818181818,-0.0331395291201983
15,30,40,0.02,0.5,-inf,recent_6m 跑输 ETF -8.94pp 超过容忍带 -5.0pp,12.88,-0.0902,1.1614,-0.089381818181818,-0.028139529120198292,12.88,-0.0902,1.1614,-0.089381818181818,-0.028139529120198292,12.88,-0.0902,1.1614,-0.089381818181818,-0.028139529120198292
15,30,40,0.02,0.7,-inf,recent_6m 跑输 ETF -6.22pp 超过容忍带 -5.0pp,13.13,-0.0953,1.2512,-0.062181818181818116,-0.0230395291201983,13.13,-0.0953,1.2512,-0.062181818181818116,-0.0230395291201983,13.13,-0.0953,1.2512,-0.062181818181818116,-0.0230395291201983
15,30,60,0.0,0.3,-inf,recent_6m 跑输 ETF -13.89pp 超过容忍带 -5.0pp,9.62,-0.1042,1.0027,-0.1388818181818181,-0.014139529120198294,9.62,-0.1042,1.0027,-0.1388818181818181,-0.014139529120198294,9.62,-0.1042,1.0027,-0.1388818181818181,-0.014139529120198294
15,30,60,0.0,0.5,-inf,recent_6m 跑输 ETF -9.56pp 超过容忍带 -5.0pp,11.7,-0.0975,1.141,-0.09558181818181799,-0.02083952912019829,11.7,-0.0975,1.141,-0.09558181818181799,-0.02083952912019829,11.7,-0.0975,1.141,-0.09558181818181799,-0.02083952912019829
15,30,60,0.0,0.7,-inf,recent_6m 跑输 ETF -6.47pp 超过容忍带 -5.0pp,12.48,-0.09960000000000001,1.2427,-0.06468181818181806,-0.018739529120198287,12.48,-0.09960000000000001,1.2427,-0.06468181818181806,-0.018739529120198287,12.48,-0.09960000000000001,1.2427,-0.06468181818181806,-0.018739529120198287
15,30,60,0.01,0.3,-inf,recent_6m 跑输 ETF -12.47pp 超过容忍带 -5.0pp,10.98,-0.09539999999999998,1.0476999999999999,-0.12468181818181812,-0.02293952912019831,10.98,-0.09539999999999998,1.0476999999999999,-0.12468181818181812,-0.02293952912019831,10.98,-0.09539999999999998,1.0476999999999999,-0.12468181818181812,-0.02293952912019831
15,30,60,0.01,0.5,-inf,recent_6m 跑输 ETF -9.56pp 超过容忍带 -5.0pp,11.7,-0.0975,1.141,-0.09558181818181799,-0.02083952912019829,11.7,-0.0975,1.141,-0.09558181818181799,-0.02083952912019829,11.7,-0.0975,1.141,-0.09558181818181799,-0.02083952912019829
15,30,60,0.01,0.7,-inf,recent_6m 跑输 ETF -6.47pp 超过容忍带 -5.0pp,12.48,-0.09960000000000001,1.2427,-0.06468181818181806,-0.018739529120198287,12.48,-0.09960000000000001,1.2427,-0.06468181818181806,-0.018739529120198287,12.48,-0.09960000000000001,1.2427,-0.06468181818181806,-0.018739529120198287
15,30,60,0.02,0.3,-inf,recent_6m 跑输 ETF -10.92pp 超过容忍带 -5.0pp,12.88,-0.0852,1.0971,-0.10918181818181805,-0.0331395291201983,12.88,-0.0852,1.0971,-0.10918181818181805,-0.0331395291201983,12.88,-0.0852,1.0971,-0.10918181818181805,-0.0331395291201983
15,30,60,0.02,0.5,-inf,recent_6m 跑输 ETF -8.44pp 超过容忍带 -5.0pp,13.05,-0.0902,1.1775,-0.08438181818181811,-0.028139529120198292,13.05,-0.0902,1.1775,-0.08438181818181811,-0.028139529120198292,13.05,-0.0902,1.1775,-0.08438181818181811,-0.028139529120198292
15,30,60,0.02,0.7,-inf,recent_6m 跑输 ETF -5.79pp 超过容忍带 -5.0pp,13.29,-0.09519999999999999,1.2654,-0.057881818181818145,-0.0231395291201983,13.29,-0.09519999999999999,1.2654,-0.057881818181818145,-0.0231395291201983,13.29,-0.09519999999999999,1.2654,-0.057881818181818145,-0.0231395291201983
15,40,30,0.0,0.3,-inf,recent_6m 跑输 ETF -15.23pp 超过容忍带 -5.0pp,10.06,-0.0955,0.9609000000000001,-0.15228181818181818,-0.022839529120198293,10.06,-0.0955,0.9609000000000001,-0.15228181818181818,-0.022839529120198293,10.06,-0.0955,0.9609000000000001,-0.15228181818181818,-0.022839529120198293
15,40,30,0.0,0.5,-inf,recent_6m 跑输 ETF -11.82pp 超过容忍带 -5.0pp,10.96,-0.0975,1.0683,-0.11818181818181817,-0.02083952912019829,10.96,-0.0975,1.0683,-0.11818181818181817,-0.02083952912019829,10.96,-0.0975,1.0683,-0.11818181818181817,-0.02083952912019829
15,40,30,0.0,0.7,-inf,recent_6m 跑输 ETF -7.78pp 超过容忍带 -5.0pp,12.04,-0.09960000000000001,1.1994,-0.07778181818181817,-0.018739529120198287,12.04,-0.09960000000000001,1.1994,-0.07778181818181817,-0.018739529120198287,12.04,-0.09960000000000001,1.1994,-0.07778181818181817,-0.018739529120198287
15,40,30,0.01,0.3,-inf,recent_6m 跑输 ETF -15.23pp 超过容忍带 -5.0pp,10.06,-0.0955,0.9609000000000001,-0.15228181818181818,-0.022839529120198293,10.06,-0.0955,0.9609000000000001,-0.15228181818181818,-0.022839529120198293,10.06,-0.0955,0.9609000000000001,-0.15228181818181818,-0.022839529120198293
15,40,30,0.01,0.5,-inf,recent_6m 跑输 ETF -11.82pp 超过容忍带 -5.0pp,10.96,-0.0975,1.0683,-0.11818181818181817,-0.02083952912019829,10.96,-0.0975,1.0683,-0.11818181818181817,-0.02083952912019829,10.96,-0.0975,1.0683,-0.11818181818181817,-0.02083952912019829
15,40,30,0.01,0.7,-inf,recent_6m 跑输 ETF -7.78pp 超过容忍带 -5.0pp,12.04,-0.09960000000000001,1.1994,-0.07778181818181817,-0.018739529120198287,12.04,-0.09960000000000001,1.1994,-0.07778181818181817,-0.018739529120198287,12.04,-0.09960000000000001,1.1994,-0.07778181818181817,-0.018739529120198287
15,40,30,0.02,0.3,-inf,recent_6m 跑输 ETF -13.71pp 超过容忍带 -5.0pp,11.83,-0.08529999999999999,1.0084,-0.13708181818181808,-0.03303952912019831,11.83,-0.08529999999999999,1.0084,-0.13708181818181808,-0.03303952912019831,11.83,-0.08529999999999999,1.0084,-0.13708181818181808,-0.03303952912019831
15,40,30,0.02,0.5,-inf,recent_6m 跑输 ETF -10.72pp 超过容忍带 -5.0pp,12.24,-0.0902,1.1036,-0.10718181818181804,-0.028139529120198292,12.24,-0.0902,1.1036,-0.10718181818181804,-0.028139529120198292,12.24,-0.0902,1.1036,-0.10718181818181804,-0.028139529120198292
15,40,30,0.02,0.7,-inf,recent_6m 跑输 ETF -7.10pp 超过容忍带 -5.0pp,12.82,-0.0953,1.2217,-0.07098181818181803,-0.0230395291201983,12.82,-0.0953,1.2217,-0.07098181818181803,-0.0230395291201983,12.82,-0.0953,1.2217,-0.07098181818181803,-0.0230395291201983
15,40,40,0.0,0.3,-inf,recent_6m 跑输 ETF -15.17pp 超过容忍带 -5.0pp,9.53,-0.10099999999999999,0.9628,-0.15168181818181803,-0.017339529120198302,9.53,-0.10099999999999999,0.9628,-0.15168181818181803,-0.017339529120198302,9.53,-0.10099999999999999,0.9628,-0.15168181818181803,-0.017339529120198302
15,40,40,0.0,0.5,-inf,recent_6m 跑输 ETF -11.12pp 超过容忍带 -5.0pp,11.18,-0.09759999999999999,1.0907,-0.11118181818181805,-0.020739529120198302,11.18,-0.09759999999999999,1.0907,-0.11118181818181805,-0.020739529120198302,11.18,-0.09759999999999999,1.0907,-0.11118181818181805,-0.020739529120198302
15,40,40,0.0,0.7,-inf,recent_6m 跑输 ETF -7.70pp 超过容忍带 -5.0pp,12.07,-0.09960000000000001,1.2019,-0.07698181818181804,-0.018739529120198287,12.07,-0.09960000000000001,1.2019,-0.07698181818181804,-0.018739529120198287,12.07,-0.09960000000000001,1.2019,-0.07698181818181804,-0.018739529120198287
15,30,40,0.0,0.7,-inf,recent_6m 跑输 ETF -6.89pp 超过容忍带 -5.0pp,12.33,-0.09970000000000001,1.2286,-0.06888181818181804,-0.018639529120198284,12.33,-0.09970000000000001,1.2286,-0.06888181818181804,-0.018639529120198284,12.33,-0.09970000000000001,1.2286,-0.06888181818181804,-0.018639529120198284
15,30,40,0.0,0.5,-inf,recent_6m 跑输 ETF -10.05pp 超过容忍带 -5.0pp,11.54,-0.0975,1.1251,-0.10048181818181812,-0.02083952912019829,11.54,-0.0975,1.1251,-0.10048181818181812,-0.02083952912019829,11.54,-0.0975,1.1251,-0.10048181818181812,-0.02083952912019829
15,30,40,0.0,0.3,-inf,recent_6m 跑输 ETF -13.11pp 超过容忍带 -5.0pp,10.76,-0.0955,1.0272,-0.13108181818181808,-0.022839529120198293,10.76,-0.0955,1.0272,-0.13108181818181808,-0.022839529120198293,10.76,-0.0955,1.0272,-0.13108181818181808,-0.022839529120198293
10,60,60,0.01,0.3,-inf,recent_6m 跑输 ETF -19.33pp 超过容忍带 -5.0pp,8.3,-0.1008,0.836,-0.1932818181818181,-0.017539529120198294,8.3,-0.1008,0.836,-0.1932818181818181,-0.017539529120198294,8.3,-0.1008,0.836,-0.1932818181818181,-0.017539529120198294
10,60,40,0.0,0.3,-inf,recent_6m 跑输 ETF -16.59pp 超过容忍带 -5.0pp,11.11,-0.0827,0.9190999999999999,-0.16588181818181802,-0.0356395291201983,11.11,-0.0827,0.9190999999999999,-0.16588181818181802,-0.0356395291201983,11.11,-0.0827,0.9190999999999999,-0.16588181818181802,-0.0356395291201983
10,60,40,0.0,0.5,-inf,recent_6m 跑输 ETF -13.20pp 超过容忍带 -5.0pp,11.33,-0.0904,1.0244,-0.13198181818181798,-0.0279395291201983,11.33,-0.0904,1.0244,-0.13198181818181798,-0.0279395291201983,11.33,-0.0904,1.0244,-0.13198181818181798,-0.0279395291201983
10,60,40,0.0,0.7,-inf,recent_6m 跑输 ETF -9.89pp 超过容忍带 -5.0pp,11.6,-0.0974,1.1301999999999999,-0.09888181818181807,-0.020939529120198294,11.6,-0.0974,1.1301999999999999,-0.09888181818181807,-0.020939529120198294,11.6,-0.0974,1.1301999999999999,-0.09888181818181807,-0.020939529120198294
10,60,40,0.01,0.3,-inf,recent_6m 跑输 ETF -20.82pp 超过容忍带 -5.0pp,7.85,-0.1009,0.7916,-0.20818181818181802,-0.01743952912019829,7.85,-0.1009,0.7916,-0.20818181818181802,-0.01743952912019829,7.85,-0.1009,0.7916,-0.20818181818181802,-0.01743952912019829
10,60,40,0.01,0.5,-inf,recent_6m 跑输 ETF -17.13pp 超过容忍带 -5.0pp,8.76,-0.10300000000000001,0.9024,-0.1712818181818181,-0.015339529120198286,8.76,-0.10300000000000001,0.9024,-0.1712818181818181,-0.015339529120198286,8.76,-0.10300000000000001,0.9024,-0.1712818181818181,-0.015339529120198286
10,60,40,0.01,0.7,-inf,recent_6m 跑输 ETF -12.20pp 超过容忍带 -5.0pp,10.07,-0.10490000000000001,1.0561,-0.12198181818181797,-0.013439529120198287,10.07,-0.10490000000000001,1.0561,-0.12198181818181797,-0.013439529120198287,10.07,-0.10490000000000001,1.0561,-0.12198181818181797,-0.013439529120198287
10,60,40,0.02,0.3,-inf,recent_6m 跑输 ETF -25.22pp 超过容忍带 -5.0pp,5.41,-0.12269999999999999,0.6643000000000001,-0.25218181818181806,0.004360470879801695,5.41,-0.12269999999999999,0.6643000000000001,-0.25218181818181806,0.004360470879801695,5.41,-0.12269999999999999,0.6643000000000001,-0.25218181818181806,0.004360470879801695
10,60,40,0.02,0.5,-inf,recent_6m 跑输 ETF -20.45pp 超过容忍带 -5.0pp,6.7,-0.1197,0.8026000000000001,-0.204481818181818,0.0013604708798017062,6.7,-0.1197,0.8026000000000001,-0.204481818181818,0.0013604708798017062,6.7,-0.1197,0.8026000000000001,-0.204481818181818,0.0013604708798017062
10,60,40,0.02,0.7,-inf,recent_6m 跑输 ETF -13.65pp 超过容忍带 -5.0pp,9.1,-0.111,1.0103,-0.13648181818181815,-0.007339529120198293,9.1,-0.111,1.0103,-0.13648181818181815,-0.007339529120198293,9.1,-0.111,1.0103,-0.13648181818181815,-0.007339529120198293
10,60,60,0.0,0.3,-inf,recent_6m 跑输 ETF -13.50pp 超过容忍带 -5.0pp,12.26,-0.0828,1.0149,-0.1349818181818181,-0.035539529120198296,12.26,-0.0828,1.0149,-0.1349818181818181,-0.035539529120198296,12.26,-0.0828,1.0149,-0.1349818181818181,-0.035539529120198296
10,60,60,0.0,0.5,-inf,recent_6m 跑输 ETF -11.05pp 超过容忍带 -5.0pp,12.1,-0.09029999999999999,1.0927,-0.11048181818181813,-0.028039529120198303,12.1,-0.09029999999999999,1.0927,-0.11048181818181813,-0.028039529120198303,12.1,-0.09029999999999999,1.0927,-0.11048181818181813,-0.028039529120198303
10,60,60,0.0,0.7,-inf,recent_6m 跑输 ETF -7.75pp 超过容忍带 -5.0pp,12.32,-0.0975,1.2004000000000001,-0.07748181818181799,-0.02083952912019829,12.32,-0.0975,1.2004000000000001,-0.07748181818181799,-0.02083952912019829,12.32,-0.0975,1.2004000000000001,-0.07748181818181799,-0.02083952912019829
10,60,60,0.01,0.5,-inf,recent_6m 跑输 ETF -15.65pp 超过容忍带 -5.0pp,9.2,-0.10300000000000001,0.9481,-0.15648181818181817,-0.015339529120198286,9.2,-0.10300000000000001,0.9481,-0.15648181818181817,-0.015339529120198286,9.2,-0.10300000000000001,0.9481,-0.15648181818181817,-0.015339529120198286
15,30,30,0.02,0.7,-inf,recent_6m 跑输 ETF -7.03pp 超过容忍带 -5.0pp,12.85,-0.09519999999999999,1.2241,-0.07028181818181811,-0.0231395291201983,12.85,-0.09519999999999999,1.2241,-0.07028181818181811,-0.0231395291201983,12.85,-0.09519999999999999,1.2241,-0.07028181818181811,-0.0231395291201983
10,60,60,0.01,0.7,-inf,recent_6m 跑输 ETF -11.19pp 超过容忍带 -5.0pp,10.38,-0.10490000000000001,1.0881999999999998,-0.11188181818181797,-0.013439529120198287,10.38,-0.10490000000000001,1.0881999999999998,-0.11188181818181797,-0.013439529120198287,10.38,-0.10490000000000001,1.0881999999999998,-0.11188181818181797,-0.013439529120198287
10,60,60,0.02,0.3,-inf,recent_6m 跑输 ETF -23.78pp 超过容忍带 -5.0pp,5.75,-0.1226,0.7055,-0.2377818181818181,0.004260470879801706,5.75,-0.1226,0.7055,-0.2377818181818181,0.004260470879801706,5.75,-0.1226,0.7055,-0.2377818181818181,0.004260470879801706
10,60,60,0.02,0.5,-inf,recent_6m 跑输 ETF -19.00pp 超过容忍带 -5.0pp,7.06,-0.1198,0.8459,-0.18998181818181803,0.001460470879801709,7.06,-0.1198,0.8459,-0.18998181818181803,0.001460470879801709,7.06,-0.1198,0.8459,-0.18998181818181803,0.001460470879801709
10,60,60,0.02,0.7,-inf,recent_6m 跑输 ETF -12.66pp 超过容忍带 -5.0pp,9.38,-0.111,1.0417,-0.12658181818181813,-0.007339529120198293,9.38,-0.111,1.0417,-0.12658181818181813,-0.007339529120198293,9.38,-0.111,1.0417,-0.12658181818181813,-0.007339529120198293
15,30,30,0.0,0.3,-inf,recent_6m 跑输 ETF -14.25pp 超过容忍带 -5.0pp,10.39,-0.09539999999999998,0.9914000000000001,-0.14248181818181815,-0.02293952912019831,10.39,-0.09539999999999998,0.9914000000000001,-0.14248181818181815,-0.02293952912019831,10.39,-0.09539999999999998,0.9914000000000001,-0.14248181818181815,-0.02293952912019831
15,30,30,0.0,0.5,-inf,recent_6m 跑输 ETF -11.12pp 超过容忍带 -5.0pp,11.18,-0.09759999999999999,1.0907,-0.11118181818181805,-0.020739529120198302,11.18,-0.09759999999999999,1.0907,-0.11118181818181805,-0.020739529120198302,11.18,-0.09759999999999999,1.0907,-0.11118181818181805,-0.020739529120198302
15,30,30,0.0,0.7,-inf,recent_6m 跑输 ETF -7.70pp 超过容忍带 -5.0pp,12.07,-0.09960000000000001,1.2019,-0.07698181818181804,-0.018739529120198287,12.07,-0.09960000000000001,1.2019,-0.07698181818181804,-0.018739529120198287,12.07,-0.09960000000000001,1.2019,-0.07698181818181804,-0.018739529120198287
15,30,30,0.01,0.3,-inf,recent_6m 跑输 ETF -14.25pp 超过容忍带 -5.0pp,10.39,-0.09539999999999998,0.9914000000000001,-0.14248181818181815,-0.02293952912019831,10.39,-0.09539999999999998,0.9914000000000001,-0.14248181818181815,-0.02293952912019831,10.39,-0.09539999999999998,0.9914000000000001,-0.14248181818181815,-0.02293952912019831
15,30,30,0.01,0.5,-inf,recent_6m 跑输 ETF -11.12pp 超过容忍带 -5.0pp,11.18,-0.09759999999999999,1.0907,-0.11118181818181805,-0.020739529120198302,11.18,-0.09759999999999999,1.0907,-0.11118181818181805,-0.020739529120198302,11.18,-0.09759999999999999,1.0907,-0.11118181818181805,-0.020739529120198302
15,30,30,0.01,0.7,-inf,recent_6m 跑输 ETF -7.70pp 超过容忍带 -5.0pp,12.07,-0.09960000000000001,1.2019,-0.07698181818181804,-0.018739529120198287,12.07,-0.09960000000000001,1.2019,-0.07698181818181804,-0.018739529120198287,12.07,-0.09960000000000001,1.2019,-0.07698181818181804,-0.018739529120198287
15,30,30,0.02,0.3,-inf,recent_6m 跑输 ETF -12.72pp 超过容忍带 -5.0pp,12.2,-0.0852,1.0395999999999999,-0.12718181818181806,-0.0331395291201983,12.2,-0.0852,1.0395999999999999,-0.12718181818181806,-0.0331395291201983,12.2,-0.0852,1.0395999999999999,-0.12718181818181806,-0.0331395291201983
15,30,30,0.02,0.5,-inf,recent_6m 跑输 ETF -10.01pp 超过容忍带 -5.0pp,12.48,-0.09029999999999999,1.1264,-0.10008181818181816,-0.028039529120198303,12.48,-0.09029999999999999,1.1264,-0.10008181818181816,-0.028039529120198303,12.48,-0.09029999999999999,1.1264,-0.10008181818181816,-0.028039529120198303
20,60,60,0.02,0.7,-inf,recent_6m 跑输 ETF -8.42pp 超过容忍带 -5.0pp,10.42,-0.1131,1.1783,-0.08418181818181814,-0.0052395291201982885,10.42,-0.1131,1.1783,-0.08418181818181814,-0.0052395291201982885,10.42,-0.1131,1.1783,-0.08418181818181814,-0.0052395291201982885
